word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
alleviate,alleviate,ә'li:vieit,"v provide physical relief, as from pain
v make easier","vt. 减轻, 使缓和",v:100,1,0,cet6 ky toefl ielts gre,7706,7531,alleviate
alliance,alliance,ә'laiәns,"n. the state of being allied or confederated
n. a connection based on kinship or marriage or common interest
n. an organization of people (or countries) involved in a pact or treaty
n. a formal agreement establishing an association or alliance between nations or other groups to achieve a particular aim","n. 联盟, 联合
[法] 同盟, 联盟, 联姻",n:100,3,0,cet6 ky toefl ielts,2354,3376,alliance
allied,allied,ә'laid,"s. related by common characteristics or ancestry
a. of or relating to or denoting the Allies in World War II
a. of or relating to or denoting the Allies in World War I
s. united in a confederacy or league","a. 联盟的, 联姻的, 联系起来的",j:100,3,1,cet6 ky,4605,5905,allied
allocate,allocate,'ælәukeit,v. distribute according to a plan or set apart for a special purpose,"vt. 分派, 分配
[计] 分配",v:100,2,0,gk cet6 ky toefl ielts gre,3035,6763,allocate
allowance,allowance,ә'lauәns,"n. an amount allowed or granted (as during a given period)
n. a sum granted as reimbursement for expenses
n. an amount added or deducted on the basis of qualifying circumstances
n. a permissible difference; allowing some freedom to move within limits","n. 津贴, 零用钱, 限额, 折扣, 允许
vt. 定量供应",n:100,2,0,gk cet6 ky ielts gre,2481,7677,allowance
alloy,alloy,'ælɒi. ә'lɒi,"n. a mixture containing two or more metallic elements or metallic and nonmetallic elements usually fused together or dissolving into each other when molten
v. make an alloy of","n. 合金
vt. 将...铸成合金, 减低成色
vi. 合铸",v:5/n:95,1,0,cet4 cet6 ky toefl ielts,10493,11808,alloy
ally,ally,'ælai. ә'lai,"n. a friendly nation
n. an associate who provides cooperation or assistance
v. become an ally or associate, as by a treaty or marriage","n. 同盟者, 同盟国, 助手
vt. 使联盟, 使联合, 使有关系
vi. 结盟",v:9/n:91,4,1,cet6 ky toefl ielts,3121,2408,ally
alongside,alongside,ә'lɒŋ'said,r side by side,"adv. 在旁边, 靠拢着
prep. 在...旁边, 与...在一起",i:87/r:13,3,1,gk cet6 ky ielts,2737,4203,alongside
alphabet,alphabet,'ælfәbit,n. a character set that includes letters and is used to write a language,"n. 字母
[计] 字母表",n:100,1,1,gk cet4 cet6 ky,11157,9190,alphabet
alter,alter,'ɒ:ltә,"v. make an alteration to
v. remove the ovaries of",v. 改变,v:100,3,1,cet4 cet6 ky toefl ielts gre,2121,2889,alter
alteration,alteration,.ɒ:ltә'reiʃәn,n. the act of making something different (as e.g. the size of a garment),"n. 变更, 改动
[医] 变更",n:100,0,0,cet6 toefl,4349,9007,alteration
alternate,alternate,'ɒ:ltәnәt,"v. go back and forth; swing back and forth between two states or conditions
v. exchange people temporarily to fulfill certain jobs and functions
v. do something in turns
s. every second one of a series","a. 交替的, 轮流的, 间隔的
v. 轮流, (使)交替",n:6/j:54/v:40,2,0,cet6 ky toefl ielts gre,9515,7396,alternate
alternative,alternative,ɒ:l'tә:nәtiv,"s. necessitating a choice between mutually exclusive possibilities
s. pertaining to unconventional choices","n. 两者择一, 供替代的选择
a. 两者择一的, 供选择的
[计] 选择对象",j:44/n:56,4,1,gk cet4 cet6 ky toefl ielts,1752,2073,alternative
altitude,altitude,'æltitju:d,"n. elevation especially above sea level or above the earth's surface
n. the perpendicular distance from the base of a geometric figure to the opposite vertex (or side if parallel)","n. 高度, 海拔, 高处
[电] 高度",n:100,1,0,gk cet4 cet6 ky toefl ielts,8085,6370,altitude
aluminium,aluminium,.ælju'miniәm,n a silvery ductile metallic element found primarily in bauxite,"n. 铝
a. 铝的",n:100,2,0,gk cet4 cet6 toefl gre,5580,32731,aluminium
amateur,amateur,'æmәtә,"n. someone who pursues a study or sport as a pastime
n. an athlete who does not play for pay
s. engaged in as a pastime","n. 业余爱好者, 外行, 爱好者
[电] 业余家",j:61/n:39,3,0,gk cet6 ky toefl ielts gre,5030,5795,amateur
amaze,amaze,ә'meiz,v. affect with wonder,vt. 使吃惊,v:100,2,1,gk cet4 cet6 ky toefl ielts,11151,8607,amaze
ambassador,ambassador,æm'bæsәdә,"n. a diplomat of the highest rank; accredited as representative from one country to another
n. an informal representative","n. 大使
[法] 大使, 使节, 代理",n:100,3,0,gk cet6 ky ielts,4614,4520,ambassador
ambient,ambient,'æmbiәnt,s. completely enveloping,"a. 周围的
n. 周围环境",j:92/n:8,0,0,cet6,19908,12340,ambient
ambiguity,ambiguity,.æmbi'gju:iti,"n. an expression whose meaning cannot be determined from its context
n. unclearness by virtue of having more than one meaning","n. 不明确, 含糊
[计] 二义性; 多义性",n:100,0,0,cet6 ielts,5407,7034,ambiguity
ambiguous,ambiguous,æm'bigjuәs,"a. having more than one possible meaning
s. having no intrinsic or objective meaning; not organized in conventional patterns","a. 不明确的, 模棱两可的
[法] 意思含糊的, 模棱两可的, 暧昧的",j:100,2,0,gk cet6 ky toefl ielts gre,6442,7071,ambiguous
ambition,ambition,æm'biʃәn,"n. a cherished desire
n. a strong drive for success
v. have as one's ambition","n. 野心, 志向",n:100,3,1,gk cet4 cet6 ky toefl ielts,3185,4283,ambition
ambitious,ambitious,æm'biʃәs,"a. having a strong desire for success or achievement
s. requiring full use of your abilities or resources","a. 有野心的, 抱负不凡的, 雄心勃勃的",j:100,2,0,cet6 ky toefl ielts,4298,4287,ambitious
amends,amends,ә'mendz,"n a sum of money paid in compensation for loss or injury
n something done or paid in expiation of a wrong
v make amendments to
v to make better
v set straight or right","n. 赔偿
[经] 赔偿",n:100,0,0,cet6 ielts,14488,16606,amends
amid,amid,ә'mid,"prep. See Amidst.
prep. In the midst or middle of; surrounded or encompassed by;
   among.","prep. 在其间, 在其中
[经] 在...中",i:100,3,0,cet6 ky toefl ielts,5382,3825,amid
ampere,ampere,'æmpєә,"n. a former unit of electric current (slightly smaller than the SI ampere)
n. the basic unit of electric current adopted under the Systeme International d'Unites","n. 安培
[化] 安培",n:100,0,0,cet4 cet6,0,37826,ampere
ample,ample,'æmpl,"a. more than enough in size or scope or capacity
s. affording an abundant supply
s. fairly large","a. 大量的, 充足的, 丰富的",j:100,2,0,gk cet6 ky toefl ielts gre,6351,6289,ample
amplify,amplify,'æmplifai,v. increase the volume of,"vt. 增强, 放大, 扩大, 详述
vi. 引伸",v:100,1,0,cet4 cet6 ky toefl ielts gre,9902,9595,amplify
amplitude,amplitude,'æmplitju:d,"n. (physics) the maximum displacement of a periodic wave
n. the property of copious abundance
n. greatness of magnitude","n. 广阔, 充足, 幅度
[化] 振幅",n:100,0,0,cet6 gre,10877,14205,amplitude
amuse,amuse,ә'mju:z,"v. occupy in an agreeable, entertaining or pleasant fashion
v. make (somebody) laugh","vt. 消遣, 娱乐, 使发笑",v:100,1,1,gk cet4 cet6 ky ielts gre,8734,9683,amuse
amusement,amusement,ә'mju:zmәnt,n. a feeling of delight at being entertained,"n. 兴味, 娱乐, 消遣
[法] 娱乐, 娱乐活动",n:100,1,0,gk cet6,5357,6732,amusement
analogous,analogous,ә'nælәgәs,"s. similar or equivalent in some respects though otherwise dissimilar
a. corresponding in function but not in evolutionary origin","a. 类似的, 相似的
[医] 类似的, 类同的",j:100,0,0,cet6 toefl gre,9154,10202,analogous
analogue,analogue,'ænәlɒg,"n. something having the property of being analogous to something else
a. of a circuit or device having an output that is proportional to the input","n. 类似物, 相似情况
[医] 类似物, 同型物, 相似器官, 同功异质体",j:20/n:80,1,0,cet6 ky,13033,19447,analogue
analogy,analogy,ә'nælәdʒi,"n. an inference that if things agree in some respects they probably agree in others
n. drawing a comparison in order to show a similarity in some respect","n. 相似, 类似
[计] 模拟",n:100,1,0,cet6 ky toefl ielts gre,5394,5913,analogy
analyse,analyse,'ænәlaiz,"v consider in detail and subject to an analysis in order to discover essential features or meaning
v break down into components or essential features
v make a mathematical, chemical, or grammatical analysis of; break down into components or essential features
v subject to psychoanalytic treatment","vt. 分析, 细察, 分解
[经] 分析",v:100,2,1,cet4 cet6 ky,2142,12788,analyse
analysis,analysis,ә'nælәsis,"n. an investigation of the component parts of a whole and their relations in making up the whole
n. the abstract separation of a whole into its constituent parts in order to study the parts and their relations
n. a form of literary criticism in which the structure of a piece of writing is analyzed
n. the use of closed-class words instead of inflections: e.g., `the father of the bride' instead of `the bride's father'","n. 分析
[计] 分析机; 分析员; 分析; 分析程序",n:100,3,1,gk cet4 cet6 ky toefl ielts,707,811,analysis
analyst,analyst,'ænәlist,"n. someone who is skilled at analyzing data
n. an expert who studies financial data (on credit or securities or sales or financial patterns etc.) and recommends appropriate business actions
n. a licensed practitioner of psychoanalysis","n. 分析者, 精神分析学家
[化] 分析员; 化验员",n:100,4,0,cet6,3742,1672,analyst
analytic,analytic,.ænә'litik,"a. using or subjected to a methodology using algebra and calculus
a. using or skilled in using analysis (i.e., separating a whole--intellectual or substantial--into its elemental parts or basic principles)
a. expressing a grammatical category by using two or more words rather than inflection","a. 分析的, 善于分析的, 解析的
[医] 分析的",j:100,0,0,cet6 ky,15952,12062,analytic
analytical,analytical,.ænә'litikl,"a using or skilled in using analysis (i.e., separating a whole--intellectual or substantial--into its elemental parts or basic principles)
a of a proposition that is necessarily true independent of fact or experience","a. 分析的, 善于分析的, 解析的
[机] 分析的",j:100,1,0,cet6 ielts,6653,7338,analytical
ancestor,ancestor,'ænsestә,n. someone from whom you are descended (but usually more remote than a grandparent),"n. 祖先, 祖宗",n:100,2,0,gk cet4 cet6 ky toefl ielts gre,4793,4137,ancestor
anchor,anchor,'æŋkә,"n. a mechanical device that prevents a vessel from moving
n. a central cohesive source of support and stability
n. a television reporter who coordinates a broadcast to which several correspondents contribute
v. fix firmly and stably","n. 锚
vt. 抛锚停泊, 使固定
[计] 锚",v:43/n:57,2,0,cet4 cet6 ky ielts gre,7686,4961,anchor
ancient,ancient,'einʃәnt,"n. a very old person
n. a person who lived in ancient times
s. belonging to times long past especially of the historical period before the fall of the Western Roman Empire
s. very old","a. 古代的, 古老的, 年老的, 旧的",j:97/n:3,3,1,zk gk cet4 cet6 ky ielts,1841,1817,ancient
ankle,ankle,'æŋkl,n. a gliding joint between the distal ends of the tibia and fibula and the proximal end of the talus,"n. 踝
[医] 踝, 踝关节",n:100,2,1,gk cet4 cet6 ky ielts,4387,3814,ankle
anniversary,anniversary,æni'vә:sәri,n. the date on which an event occurred in some previous year (or the celebration of it),n. 周年纪念,n:100,3,1,gk cet6 ky ielts,3440,3374,anniversary
announce,announce,ә'nauns,"v. make known; make an announcement
v. announce publicly or officially
v. give the names of
v. foreshadow or presage","vt. 宣布, 声称, 显示, 预告
vi. 当报幕员, 宣布参加竞选",v:100,5,1,gk cet4 cet6 ky toefl gre,795,1163,announce
annually,annually,'ænjuәli,r. without missing a year,"adv. 一年一次, 每年
[经] 年度的, 每年的",r:100,0,1,cet6 toefl,5431,4025,annually
anode,anode,'ænәud,"n. a positively charged electrode by which electrons leave an electrical device
n. the negatively charged terminal of a voltaic cell or storage battery that supplies current","n. 阳极
[化] 阳极; 正极",n:100,0,0,cet6,41002,32962,anode
anonymous,anonymous,ә'nɒnimәs,"a. having no known name or identity or known source
s. not known or lacking marked individuality","a. 姓氏不详的, 无名的, 无特色的
[计] 无记录",j:100,2,0,cet6 ky toefl ielts gre,4958,4318,anonymous
antarctic,antarctic,ænt'ɑ:ktik,n. the region around the south pole: Antarctica and surrounding waters,"a. 南极的, 南极地带的
n. 南极地区",j:100,1,0,gk cet6 ielts gre,10763,12325,antarctic
antenna,antenna,æn'tenә,"n. an electrical device that sends or receives radio or television signals
n. sensitivity similar to that of a receptor organ
n. one of a pair of mobile appendages on the head of e.g. insects and crustaceans; typically sensitive to touch and taste","n. 天线, 触须, 触角
[化] 天线",n:100,1,0,cet6 ky gre,23426,7121,antenna
anticipate,anticipate,æn'tisipeit,"v. act in advance of; deal with ahead of time
v. realize beforehand
v. be excited or anxious about
v. be a forerunner of or occur earlier than","vt. 预期, 占先, 加速, 提前使用
[医] 提前出现, 先期发生",v:100,2,1,cet4 cet6 ky toefl ielts gre,3106,3187,anticipate
antique,antique,æn'ti:k,"n. any piece of furniture or decorative object or the like produced in a former period and valuable because of its beauty or rarity
v. shop for antiques
v. give an antique appearance to
s. made in or typical of earlier times and valued for its age","n. 古董, 古物
a. 古老的, 古风的, 旧式的, 过时的",j:52/v:2/n:46,3,0,gk cet6 ky toefl ielts gre,6477,5748,antique
antisocial,antisocial,.ænti'sәuʃәl,"s. shunning contact with others; just shy""
s. hostile to or disruptive of normal standards of social behavior","不爱社交的, 反社会的, 有害于公众利益的
[医] 不喜社交的",j:100,1,0,cet6,24620,11089,antisocial
anxiety,anxiety,æŋ'zaiәti,"n. (psychiatry) a relatively permanent state of worry and nervousness occurring in a variety of mental disorders, usually accompanied by compulsive behavior or attacks of panic
n. a vague unpleasant emotion that is experienced in anticipation of some (usually ill-defined) misfortune","n. 焦虑, 忧虑, 令人焦虑的事
[医] 焦虑",n:100,3,1,gk cet4 cet6 ky toefl ielts,2612,2467,anxiety
anxious,anxious,'æŋʃәs,"s. eagerly desirous
s. causing or fraught with or showing anxiety","a. 忧虑的, 发愁的, 渴望的",j:100,3,1,gk cet4 cet6 ky toefl,2630,3827,anxious
apparatus,apparatus,.æpә'reitәs,"n. equipment designed to serve a specific function
n. (anatomy) a group of body parts that work together to perform a given function","n. 装置, 器具, 器官
[化] 仪器; 器械",n:100,1,0,cet4 cet6 ky ielts gre,5318,6978,apparatus
