word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
should,should,ʃud,"imp. of Shall
imp. Used as an auxiliary verb, to express a conditional or
   contingent act or state, or as a supposition of an actual fact; also,
   to express moral obligation (see Shall); e. g.: they should have come
   last week; if I should go; I should think you could go.","aux. 应该, 将要",v:100,5,1,zk gk,85,121,should
way,way,wei,"n. the condition of things generally
n. a course of conduct
n. any artifact consisting of a road or path affording passage from one place to another
n. a journey or passage","n. 路, 路线, 路途, 方法, 道路, 情形, 规模, 习惯, 行业, 方面
adv. 远远地, 非常",r:2/n:98,5,1,zk gk toefl,86,84,way
use,use,ju:s,"n. the act of using
n. a particular service
n. (law) the exercise of the legal right to enjoy the benefits of owning property
v. put into service; make work or employ for a particular purpose or for its inherent or natural purpose","n. 使用, 习惯, 使用价值, 用法, 使用权
vt. 使用, 利用, 运用, 耗费
vi. 惯常",n:19/v:81,4,1,zk gk,87,92,use
like,like,laik,"n. a similar kind
n. a kind of person
v. find enjoyable or agreeable
v. be fond of","a. 相似的, 同样的
vt. 喜欢, 愿意, 想
vi. 喜欢, 希望
n. 爱好, 同样的人(或物)
prep. 象, 如同
adv. 可能",c:4/i:68/j:2/n:2/r:2/v:22,5,1,zk gk,88,74,like
than,than,ðæn,"conj. A particle expressing comparison, used after certain
   adjectives and adverbs which express comparison or diversity, as more,
   better, other, otherwise, and the like. It is usually followed by the
   object compared in the nominative case. Sometimes, however, the object
   compared is placed in the objective case, and than is then considered
   by some grammarians as a preposition. Sometimes the object is expressed
   in a sentence, usually introduced by that; as, I would rather suffer
   than that you should want.
adv. Then. See Then.","conj. 比, 除...外
prep. 比",i:9/c:91,5,1,zk gk,89,73,than
how,how,hau,"adv. In what manner or way; by what means or process.
adv. To what degree or extent, number or amount; in what
   proportion; by what measure or quality.
adv. For what reason; from what cause.
adv. In what state, condition, or plight.
adv. By what name, designation, or title.
adv. At what price; how dear.","adv. 如何, 怎样, 多少, 多么
n. 方式",r:100,5,1,zk gk,90,76,how
man,man,mæn,"n. an adult person who is male (as opposed to a woman)
n. the generic use of the word to refer to any human being
n. a male subordinate
n. an adult male person who has a manly character (virile and courageous competent)","n. 男人, 人类, 人
vt. 为...配备人手, 操纵, 使振奋
[计] 城域网, 手册",v:1/n:99,5,1,zk gk,91,94,man
find,find,faind,"v. come upon, as if by accident; meet with
v. come upon after searching; find the location of something that was missed or lost
v. come to believe on the basis of emotion, intuitions, or indefinite grounds
v. obtain through effort or management","vt. 发现, 感到, 找到, 认为, 得到
vi. 裁决
n. 发现
[计] 查找; DOS外部命令:在指定的文件或从键盘输入的文本行中
寻找指定的字符串, 将符合条件的行或行数输出到标准输出设备上",n:1/v:99,5,1,zk gk,92,95,find
our,our,'auә,"pl.  of I
possessive pron. Of or pertaining to us; belonging to us; as, our
   country; our rights; our troops; our endeavors. See I.",pron. 我们的,a:100,5,1,zk gk,93,79,our
want,want,wɒnt,"v. have need of
v. hunt or look for; want for a particular reason
v. wish or demand the presence of
v. be without, lack; be deficient in","n. 需要的东西, 缺乏, 贫困, 需要
vt. 要, 希望, 应该, 缺少
vi. 生活困苦, 需要, 缺少",n:1/v:99,5,1,zk gk gre,94,83,want
day,day,dei,"n. time for Earth to make a complete rotation on its axis
n. some point or period in time
n. a day assigned to a particular purpose or observance
n. the time after sunrise and before sunset while it is light outside","n. 天, 日子, 白天, 工作日
[医] 日(一昼夜), 昼, 白天",n:100,5,1,zk gk ielts,95,90,day
after,after,'ɑ:ftә,"s. located farther aft
r. behind or in the rear","prep. 在...之后, 由于
conj. 在...之后
adv. 后来",i:68/c:31/r:1,5,1,zk gk,96,120,after
between,between,bi'twi:n,"r. in the interval
r. in between",prep. 在...之间,i:98/r:1/j:1,5,1,zk gk,97,140,between
many,many,'meni,a. a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number,"n. 多数, 多数人
a. 许多的
pron. 许多",d:100,5,1,zk gk,98,99,many
because,because,bi'kɒ:z,"conj. By or for the cause that; on this account that; for the
   reason that.
conj. In order that; that.",conj. 因为,i:15/c:85,5,1,zk gk,101,89,because
back,back,bæk,"n. the posterior part of a human (or animal) body from the neck to the end of the spine
n. the part of something that is furthest from the normal viewer
n. (football) a person who plays in the backfield
n. the part of a garment that covers the back of your body","a. 后面的
vt. 使后退, 支持
vi. 倒退, 背靠
adv. 向后地
n. 背部, 后面",r:71/v:3/j:2/n:24,5,1,zk gk ielts,105,108,back
thing,thing,θiŋ,"n. a special situation
n. an action
n. a special abstraction
n. an artifact","n. 事物, 东西, 物, 用品, 事, 事件, 情况, 行为, 特征",n:100,5,1,zk gk,106,97,thing
tell,tell,tel,"n. a Swiss patriot who lived in the early 14th century and who was renowned for his skill as an archer; according to legend an Austrian governor compelled him to shoot an apple from his son's head with his crossbow (which he did successfully without mishap)
v. let something be known
v. narrate or give a detailed account of
v. discern or comprehend","vt. 告诉, 说, 吩咐, 断定, 知道
vi. 讲述, 泄密, 告发, 表明",v:100,5,1,zk gk,107,103,tell
such,such,sʌtʃ,"s. of so extreme a degree or extent
r. to so extreme a degree","a. 如此的, 这样的",i:37/d:63,5,1,zk gk,108,183,such
through,through,θru:,"s. (of a route or journey etc.) continuing without requiring stops or changes
r. from beginning to end
r. over the whole distance
r. to completion","adv. 穿越, 从头至尾, 到底, 因为
prep. 经过, 穿过
a. 对穿的, 直达的, 完结的",i:91/r:8/j:1,5,1,zk gk,109,112,through
over,over,'әuvә,"n. (cricket) the division of play during which six balls are bowled at the batsman by one player from the other team from the same end of the pitch
r. at or to a point across intervening space etc.
r. throughout an area
r. throughout a period of time","adv. 结束, 越过, 从头到尾
prep. 在...之上, 遍于...之上, 越过
a. 上面的
vt. 越过",i:58/n:1/r:40/j:1,5,1,zk gk,110,124,over
must,must,mʌst,"n. a necessary or essential thing
n. grape juice before or during fermentation
s. highly recommended","n. 必须, 未发酵葡萄汁, 绝对必要的事物
aux. 必须",n:1/v:99,5,1,zk,111,223,must
still,still,stil,"n. a static photograph (especially one taken from a movie and used for advertising purposes)
n. an apparatus used for the distillation of liquids; consists of a vessel in which a substance is vaporized by heat and a condenser where the vapor is condensed
v. lessen the intensity of or calm
v. make motionless","n. 蒸馏室, 寂静, 剧照
v. 蒸馏, (使)平静, (使)静止
a. 静止的, 不动的, 静寂的, 不起泡的, 静物摄影的
adv. 仍然, 更, 静止地
conj. 然而, 但是",n:1/r:95/j:4,5,1,zk gk toefl,112,126,still
child,child,tʃaild,"n. a young person of either sex
n. a human offspring (son or daughter) of any age
n. an immature childish person
n. a member of a clan or tribe","n. 孩子, 产物, 追随者
[医] 儿童",n:100,5,1,zk gk ielts,114,115,child
too,too,tu:,"r to a degree exceeding normal or proper limits
r in addition","adv. 也, 非常, 太",r:100,5,1,zk gk,115,133,too
put,put,put,"v. put into a certain place or abstract location
v. cause to be in a certain state; cause to be in a certain relation
v. attribute or give
v. cause (someone) to undergo something","vt. 放, 摆, 安置, 移动, 发射, 投掷, 写上, 表达, 使从事, 使受到, 驱使, 赋予
vi. 出发, 航行, 发芽
n. 掷, 股票出售权, 笨蛋
a. 固定不动的
[计] 发送文件",n:1/v:99,5,1,zk gk ielts,116,151,put
here,here,hiә,"n. the present location; this place
s. being here now
r. in or at this place; where the speaker or writer is
r. in this circumstance or respect or on this point or detail","adv. 在这里, 此时, 这里
n. 这里",r:99/n:1,5,1,zk gk,117,96,here
own,own,әun,"v. have ownership or possession of
s. belonging to or on behalf of a specified person (especially yourself); preceded by a possessive","n. 自己的
a. 自己的, 嫡亲的, 同胞的
vt. 拥有, 支配, 自认, 承认, 顺从于
vi. 承认, 供认",d:87/v:13,5,1,zk gk,118,148,own
oh,oh,әu,n a midwestern state in north central United States in the Great Lakes region,interj. (表示惊讶、恐怖、赞叹)哦,u:100,5,1,gk,120,411,oh
become,become,bi'kʌm,"v. enter or assume a certain state or condition
v. undergo a change or development
v. come into existence
v. enhance the appearance of","vi. 变成, 变得
vt. 适合",v:100,5,1,zk gk ielts,122,139,become
Mr,mr,'mistә(r),n a form of address for a man,"先生
[计] 存储器回收程序, 多重请求",,5,1,,123,191,mr
work,work,wә:k,"n. activity directed toward making or doing something
n. a product produced or accomplished through the effort or activity or agency of a person or thing
n. (physics) a manifestation of energy; the transfer of energy from one physical system to another expressed as the product of a force and the distance through which it moves a body in the direction of that force
v. exert oneself by doing mental or physical work for a purpose or out of necessity","n. 工作, 劳动, 职业, 行为, 功, 作品, 成果, 产品, 工程
vi. 工作, 劳动, 做, 运转, 起作用, 被加工
vt. 使工作, 使转动, 开动, 使用, 经营, 使逐渐变得, 造成",n:38/v:62,5,1,zk gk,125,117,work
